Id,SalePrice
1461,125185.86561870534
1462,167731.37205925919
1463,186846.5481646919
1464,202553.81548439284
1465,203620.73993152735
1466,169710.08143126682
1467,176718.16397133758
1468,161747.58277772443
1469,196885.19773257792
1470,112640.08578116323
1471,191543.4241288586
1472,94824.21605834346
1473,94949.56958273619
1474,146789.26605030595
1475,112505.97768193498
1476,344237.05790116213
1477,254990.0426386052
1478,295511.74646568834
1479,288227.34627090074
1480,488768.14999220695
1481,332359.6706382481
1482,227023.81651044643
1483,183966.38506106145
1484,169384.4010658144
1485,186659.0720728993
1486,194444.0125712146
1487,327231.7746255593
1488,231794.39011536638
1489,192925.3244781618
1490,246290.28272413867
1491,198181.46198811164
1492,97131.1834608706
1493,180651.21042458093
1494,290893.43275668484
1495,284240.899937524
1496,240750.4422322723
1497,181313.23449959664
1498,164924.1049227352
1499,159972.6916362594
1500,152990.32175585724
1501,186308.12962588825
1502,140353.66029879422
1503,291835.7457905584
1504,244661.9200918283
1505,229631.97102447477
1506,179830.94567418957
1507,256220.31809337853
1508,206483.4748723936
1509,157709.38919176327
1510,141870.20455933342
1511,146835.9106699535
1512,176612.93683114625
1513,147201.8968815515
1514,160487.4562386732
1515,185376.23612706133
1516,156778.96181700093
1517,179129.5527
1518,129644.81513912074
1519,215794.28403204895
1520,127067.38998761431
1521,131631.00669288717
1522,174444.85464582435
1523,111283.7136034214
1524,121455.38418691755
1525,123482.98217875563
1526,124509.3689896912
1527,109221.10834044492
1528,135175.440528574
1529,154035.1429154357
1530,191944.05724613115
1531,113485.38810575407
1532,92581.1359386751
1533,156685.94976326768
1534,126800.29296185114
1535,145766.73128620177
1536,107515.88251278896
1537,73049.08684973395
1538,169152.62918356256
1539,199805.69037196392
1540,95943.54972171268
1541,139858.8143269795
1542,153826.42040171637
1543,190103.7974291819
1544,87277.34991009996
1545,119406.04035486383
1546,137219.44031759104
1547,141821.81503193677
1548,140405.06722239536
1549,122607.38235685493
1550,130836.67463086385
1551,104305.76311646395
1552,138881.5247804092
1553,146087.77575137536
1554,107003.13084499793
1555,168605.18566925093
1556,79076.82508208779
1557,111228.50394395307
1558,98603.55984629558
1559,64534.90613994743
1560,128189.14821013068
1561,128859.70790631561
1562,132550.86585421115
1563,116482.0785075464
1564,164571.8134318156
1565,141171.53264112945
1566,245570.44118063213
1567,76391.60917816914
1568,255078.70894286095
1569,130441.94356884841
1570,140141.98985668208
1571,123368.52400460752
1572,145109.05369413758
1573,239276.49138442692
1574,128583.46416837991
1575,236494.54579661903
1576,226565.1309583191
1577,181727.1170132798
1578,140545.90821727045
1579,149895.3607632391
1580,196507.65415679873
1581,160301.92957195203
1582,120663.78074149664
1583,303508.2815465813
1584,219823.6177414926
1585,136651.25331649696
1586,67186.12375813923
1587,103838.70830559255
1588,157033.53348511946
1589,103400.37619879474
1590,133482.76352581446
1591,90693.13746539518
1592,109918.51626576357
1593,121382.72928366186
1594,130671.61121683414
1595,111836.0194801284
1596,227101.42099275626
1597,204010.29400325354
1598,232758.24668663598
1599,184974.45499953438
1600,179189.06571908385
1601,65146.67591420307
1602,112580.9025492578
1603,66628.06933765682
1604,258856.84417959407
1605,239437.91207038093
1606,166309.5643362168
1607,152584.27747540924
1608,213568.4532604443
1609,179695.64370320103
1610,154316.34831493662
1611,137599.8924527365
1612,178101.86135226363
1613,170127.9568021948
1614,119714.61592148077
1615,86923.92909210785
1616,75240.60702239972
1617,88791.22582964165
1618,119196.06342810836
1619,140246.66324136592
1620,168092.77162414644
1621,136657.40621906234
1622,141915.8345811414
1623,253637.9005810226
1624,220240.8685760134
1625,122198.05024196338
1626,166793.75431764318
1627,198124.87368779434
1628,278329.9194517154
1629,175258.530934587
1630,370859.28223828814
1631,236727.13818174612
1632,258838.50383678134
1633,168228.38219597048
1634,184218.2382789068
1635,172456.9453333475
1636,152162.02995152274
1637,205312.85039916384
1638,202819.09541565925
1639,179018.56771111727
1640,245862.5728539984
1641,172926.671605861
1642,247786.7923766127
1643,236974.21010885425
1644,243408.8013992499
1645,223273.86165831744
1646,152801.67640914104
1647,150322.65126351584
1648,126382.97712276728
1649,140615.3438503601
1650,115592.69240040958
1651,118364.44856862056
1652,96079.59925927308
1653,99649.22101090114
1654,141438.5508389138
1655,131676.35219344366
1656,141312.33327968518
1657,145058.20892525095
1658,141965.52223245648
1659,118236.2981404371
1660,151929.60040972798
1661,466738.9243140317
1662,377987.8459884619
1663,373035.9361160212
1664,621569.1883542127
1665,299116.8904962677
1666,317999.6066215621
1667,402290.7906087584
1668,333762.8578938701
1669,298356.60599142115
1670,337251.0871631563
1671,282224.4648610832
1672,423657.67028202553
1673,303927.6241699717
1674,259320.93133168435
1675,217319.82103510707
1676,214393.27234087788
1677,236433.41821044218
1678,516047.7074039795
1679,384216.0868255639
1680,306036.0018123089
1681,247575.54803777675
1682,324399.37853583955
1683,193819.13423779645
1684,173397.6446573443
1685,175252.22431705322
1686,175263.89544848708
1687,171596.02057553973
1688,191641.55698135184
1689,193447.1254978862
1690,196033.98637915793
1691,180636.17059870643
1692,252510.62207567197
1693,169852.31248763835
1694,178659.98417544915
1695,162995.86316205777
1696,288717.69868391496
1697,167831.86792029475
1698,351689.5903554033
1699,313080.17852892133
1700,260858.02820407724
