Id,SalePrice
1461,118269.98688926331
1462,161395.24455210735
1463,178594.32445813384
1464,197590.2367168539
1465,193002.88147010226
1466,170585.40825109332
1467,179716.5070219719
1468,161760.7052495082
1469,197098.33909089208
1470,111311.7254731203
1471,180483.33183788805
1472,90755.84765102522
1473,90845.49518303279
1474,146982.52268396757
1475,114943.5581779625
1476,333722.6617581708
1477,242163.07836034504
1478,279693.1958113648
1479,274866.4623228578
1480,489125.9254520197
1481,309717.685889885
1482,213082.14028739533
1483,176482.68424515575
1484,166297.80071902106
1485,185335.37733717725
1486,196766.7740164803
1487,324179.8021436051
1488,226863.2672814334
1489,188566.83966294615
1490,243183.0707398554
1491,194584.8482707161
1492,104748.95946062692
1493,163273.66934908502
1494,288490.68261144694
1495,280148.55712018925
1496,245402.51159867877
1497,183250.53208981082
1498,166654.47743885207
1499,156814.59383146287
1500,151621.24038917062
1501,189891.7068192324
1502,145118.63662773673
1503,287054.0699660632
1504,242803.04099975427
1505,228527.25664138814
1506,193853.22569799583
1507,270229.66123604926
1508,211631.1692027805
1509,163465.15431442033
1510,141704.95505102313
1511,148100.73571332128
1512,174878.7005274531
1513,148356.61190911967
1514,158551.95976618413
1515,188385.02702102016
1516,151008.83421969268
1517,173247.71262400222
1518,127552.14653860766
1519,210395.2797343722
1520,128183.75811655805
1521,130615.58201450219
1522,180667.42165733286
1523,113048.3718100274
1524,119041.29218516895
1525,119987.52598782175
1526,122470.26520168404
1527,114597.01031824296
1528,134071.25666220722
1529,160829.2165592163
1530,195835.12211320302
1531,128588.88816968919
1532,95828.59172630492
1533,151520.12677980092
1534,122831.03090286492
1535,142240.5785351359
1536,105583.43876656653
1537,72056.22499074625
1538,163492.0768356858
1539,202447.12833947098
1540,100380.04649958671
1541,136725.4283808365
1542,148868.02941792647
1543,193923.01219638743
1544,83988.87725733384
1545,115346.57581374855
1546,133375.05501449993
1547,136288.37624164106
1548,135439.4516868018
1549,118273.79570460448
1550,129094.88215439022
1551,107357.23361311997
1552,143561.14727505393
1553,141624.47607410696
1554,113990.00141982737
1555,165906.0160870017
1556,85968.27006074578
1557,108343.12189039397
1558,94305.09419862618
1559,63966.59241475886
1560,135783.3325105696
1561,117780.09711219353
1562,129575.88686536776
1563,115024.26355963008
1564,157890.10927346512
1565,130295.21948731958
1566,238343.5780076478
1567,76067.43548763981
1568,239400.51019952266
1569,130788.82107402866
1570,135209.668399335
1571,119976.93105457454
1572,144824.58004615613
