Id,SalePrice
1461,121530.10664885798
1462,158339.86890864567
1463,178070.11716477826
1464,197363.76982473404
1465,200449.17711116702
1466,172592.97508141742
1467,183365.77304520327
1468,164621.61757996934
1469,202219.00367998736
1470,112529.05148115486
1471,184869.94068394846
1472,93277.92788805402
1473,91612.75897185119
1474,145257.71934671112
1475,116184.7574090912
1476,334498.21629602014
1477,241803.40011672312
1478,298448.5750485441
1479,286929.37289407244
1480,436703.98008691147
1481,326177.97680466255
1482,230237.44672315658
1483,179373.44948037472
1484,171287.98387275456
1485,197893.2510453428
1486,199058.52896711402
1487,330605.82688390254
1488,229536.10102823723
1489,184151.60957217406
1490,223991.69113594547
1491,195362.26167235803
1492,109938.80052077804
1493,184585.07430151128
1494,288371.17432828626
1495,291002.6191482427
1496,224019.1649533644
1497,181384.7639407572
1498,164114.42810519147
1499,165311.035411889
1500,156131.62866028893
1501,171660.30686569132
1502,147653.27402822633
1503,255350.84769008346
1504,240410.33405798158
1505,222698.04764925424
1506,200481.83055480837
1507,248985.30675950335
1508,207272.21512085144
1509,168238.2455627581
1510,136445.95799461482
1511,139554.34272616872
1512,167847.67139388595
1513,151232.39377030084
1514,152652.6202971345
1515,184265.89316613367
1516,155887.15913016576
1517,173220.69266188255
1518,136180.97946329683
1519,195821.2240918447
1520,123599.72936777993
1521,122509.42871988231
1522,175154.49476086945
1523,108512.71478686357
1524,120640.25488326624
1525,114526.05703825931
1526,120026.59843074212
1527,110353.24719052357
1528,145639.50276590703
1529,134287.9068029286
1530,177563.3699033264
1531,122902.98286551108
1532,102424.81438276623
1533,141933.33045868942
1534,119594.38174928387
1535,150195.76554769755
1536,113751.90569196007
1537,71044.04818536145
1538,158287.48080498187
1539,205157.13800376176
1540,100134.53127448894
1541,134840.8097452763
1542,139439.15689040264
1543,172144.25564965312
1544,90503.83108220421
1545,117121.08454649149
1546,133485.55194085356
1547,132489.37088133613
1548,131311.12690030158
1549,113061.33308052843
1550,125024.33898553943
1551,116385.83457992785
1552,128013.59891946595
1553,143892.08627571378
1554,114278.52031529036
1555,175691.68825075717
1556,92556.07209834215
1557,102769.24990147067
1558,95566.80929663104
1559,89339.05329108077
1560,137616.11629980814
1561,118072.92080149864
1562,129484.24261230248
1563,114712.59611350419
1564,151727.41750548172
1565,133866.25201840463
1566,250385.35856540655
1567,77433.16959471662
1568,234619.1674695433
1569,117375.29949420616
1570,148001.40161546567
1571,118799.74783861144
1572,138270.91015260466
1573,207418.42110405376
1574,117160.61549593342
1575,232182.42523246768
1576,235485.53813451776
1577,187681.141595637
1578,152474.87108149426
1579,147521.13132642518
