Id,SalePrice
1461,128249.85217704295
1462,151273.654304199
1463,173744.08463724592
1464,196690.8029149937
1465,209798.88080382333
1466,172330.0653037434
1467,178374.52569531256
1468,167733.12392382688
1469,186962.59658771486
1470,112771.58694507409
1471,187080.36281973546
1472,103416.84165416037
1473,101444.53390016846
1474,157764.06418614468
1475,138109.6415701859
1476,352036.4147491888
1477,249550.8218505353
1478,306966.79432089307
1479,296423.80106913677
1480,454457.6687746377
1481,316170.2967656357
1482,231558.7972002345
1483,174572.6760091687
1484,171091.3542191296
1485,192061.87568115682
1486,204163.43910466437
1487,335748.2822537855
1488,242806.17221466402
1489,186154.94598515832
1490,215641.0822044372
1491,191176.05339489615
1492,108321.94880925871
1493,166426.32273522578
1494,294566.13016528316
1495,298609.21364733507
1496,225636.71274973988
1497,192351.13707385462
1498,169969.46345603315
1499,170503.13532174518
1500,161664.37255319362
1501,171466.0560433807
1502,164921.570168367
1503,255550.40561292082
1504,231886.45411626404
1505,217657.525452632
1506,187086.48134982176
1507,249751.21636693116
1508,199355.41309529264
1509,161553.06108503963
1510,130258.08062778195
1511,139565.48484902305
1512,162916.87381815695
1513,148358.89346108792
1514,149022.92405238215
1515,202353.98495418366
1516,158046.56150967075
1517,171967.84173324893
1518,139436.90722654387
1519,195720.93167808722
1520,122176.52130415004
1521,123188.71228394413
1522,166758.00995821354
1523,110179.2609307874
1524,122413.22600491135
1525,120413.29866447588
1526,115116.55193690326
1527,118685.63545990785
1528,142106.5878892722
1529,137242.47752755953
1530,164848.80158812107
1531,109253.8927184769
1532,105056.63095269636
1533,135669.82854444569
1534,118574.44652016675
1535,148361.40285050386
1536,106213.13724855751
1537,69708.98326592598
1538,144753.57908825384
1539,193004.22309188903
1540,93045.54391771588
1541,132998.24053374372
1542,143880.35866201148
1543,182469.4005264726
1544,97573.9279115016
1545,127696.64844163148
1546,147830.13882877957
1547,134431.19183723428
1548,139804.08911990386
1549,127209.26578742045
1550,134343.3588849704
