Id,SalePrice
1461,125384.69058676403
1462,155012.40567827606
1463,172466.40521372575
1464,183736.5121576091
1465,184417.17611647074
1466,178290.26082377022
1467,168829.38090774213
1468,173209.11018023157
1469,178900.09302402506
1470,116632.68721995928
1471,182797.27171791738
1472,91943.92605256863
1473,90933.71102076369
1474,148068.12109827166
1475,126557.67265627554
1476,356658.3171056154
1477,244885.27327008158
1478,305398.5241540755
1479,298546.584478578
1480,494020.6861492108
1481,346534.8229854063
1482,207777.91858142568
1483,175329.35890798472
1484,164889.29955667586
1485,173010.77949760822
1486,200446.522111071
1487,332655.97239154764
1488,247971.7820760796
1489,200006.29505279922
1490,214799.10668567245
1491,188888.89048119244
1492,120139.12498525063
1493,172313.6844132215
1494,280425.74382460496
1495,283323.8698078753
1496,227231.78972758775
1497,179913.18585740236
1498,155834.47990096916
1499,155577.81846039408
1500,162469.1904164079
1501,178904.4696237324
1502,146547.72493969416
1503,261394.6096435892
1504,233447.78955029673
1505,231311.19692411248
1506,191524.09645191475
1507,244704.42264577214
1508,189179.28555993966
1509,165032.16140750685
1510,147443.25763641836
1511,145581.1759125689
1512,155672.4595070631
1513,145829.35177886166
1514,150081.37158998664
1515,195106.53123425477
1516,145193.7123043619
1517,157945.460809603
1518,137524.1699711232
1519,202502.73134912658
1520,132087.52718483476
1521,138791.03056012347
1522,163191.00040755465
1523,116578.93575898661
1524,111398.90588810241
1525,120600.67367981629
1526,125475.00351068191
1527,120932.86557884801
1528,133939.08539299425
1529,140310.8469841555
1530,163613.14963993293
1531,125526.68954266945
1532,99887.29512789084
1533,137405.55950542964
1534,116854.27381590393
1535,148412.89263581295
1536,113887.54976711691
1537,90024.4809537326
1538,154861.41210742353
1539,168211.27810710133
1540,103270.67496022493
1541,138178.38461949976
1542,143309.990629079
1543,185064.87019020598
1544,89672.01518561185
1545,97093.06773355979
1546,134870.75940609703
1547,139785.11540503576
1548,125940.89966105044
1549,109235.03422426047
1550,141503.01222996422
1551,115026.11531087411
1552,121243.50276902001
1553,132691.85349447388
1554,106824.24890864787
1555,190417.9427580378
1556,113556.98723006305
1557,105167.71160282358
1558,92646.88305144104
1559,102864.98325306628
1560,146138.147923324
1561,127112.36160492279
1562,128468.01318384564
1563,111831.00803421103
1564,154903.48506352943
1565,148903.34600647373
1566,220370.91925073325
1567,86819.78250916261
1568,226309.71998998354
1569,129766.07126609559
1570,144119.57151101384
1571,120131.18103601308
1572,146987.7198842366
1573,203616.280833548
1574,123361.38810079025
1575,224099.73928944604
1576,223493.54453501824
1577,195077.82287455513
1578,146497.02529134706
1579,143502.97963668962
1580,190424.97006414022
1581,151071.40337276884
1582,122930.22189346315
1583,312510.2337100605
1584,228950.7378555165
1585,139587.17736661423
1586,68935.27721588947
1587,92893.18345176373
1588,145592.32901020098
1589,102621.99959055841
1590,130954.03900521595
1591,98068.47465357816
1592,138704.4845920139
1593,119354.50701827632
1594,115106.06950828909
1595,117887.14193755576
1596,232315.53501368442
1597,204267.64719837395
1598,185232.68464938112
1599,160205.33731378446
1600,172873.58839421035
1601,50544.260410077644
1602,113856.5276673505
1603,92776.08477577021
1604,266843.1187690315
1605,216659.1727167446
1606,165331.94309671392
1607,190422.44992356468
1608,209042.01921696553
1609,182809.28638244056
1610,162445.24659295226
1611,151366.20319620147
1612,178309.34826362025
1613,172421.44247961146
1614,126359.62557930824
1615,84202.95285555828
1616,76344.38760014923
1617,84522.40446625177
1618,125745.55750444347
1619,134736.15667978456
1620,181010.41832716402
1621,137605.1612675233
1622,142985.17854499858
1623,229376.34076398553
1624,199341.96132591067
1625,114736.33609343665
1626,172186.3518309443
1627,180262.32351700822
1628,264634.2844580187
1629,170659.3712261962
1630,362873.2791483492
1631,210211.974944564
1632,249512.74589245752
1633,167892.13712250072
1634,181680.84752079277
1635,173610.53499807406
1636,166467.8273294206
1637,192266.61142209842
1638,207134.0742133415
1639,180553.96859420897
1640,250724.19768709692
1641,185898.45065903137
1642,231303.49463572627
1643,225444.0734443107
1644,228037.32096207532
1645,182723.6609524136
1646,159285.12340704876
1647,158718.79987242955
1648,139239.04442697304
1649,143547.05619258402
1650,116568.45871429221
1651,124323.04575606529
1652,92769.63919798717
1653,95608.5753834285
1654,151324.99413646248
1655,142591.59442061037
1656,146469.30139679808
1657,151269.01436087146
1658,149808.10365112833
1659,126831.92071419964
1660,152668.08839053454
1661,474605.2685681652
1662,361782.0688438515
1663,375990.25169113313
1664,485939.6573803085
1665,339086.35250628355
1666,338992.2272512256
1667,370538.1324178152
1668,349010.7825435709
1669,271213.6349684084
1670,351164.41603485635
1671,283320.764858485
1672,472502.1102967918
1673,286346.61350332643
1674,253810.92200158455
