Id,SalePrice
1461,126054.67075613471
1462,172796.88530820617
1463,189367.55097603693
1464,202275.54457796927
1465,214508.63710817308
1466,162648.09787941191
1467,168387.05367207478
1468,168262.64830024907
1469,186301.95595721478
1470,109851.75641460405
1471,178336.08648173948
1472,96696.55046941793
1473,96196.15860112013
1474,144631.81622622476
1475,129465.19910644637
1476,356364.64358373155
1477,255127.31273208777
1478,289954.8831743973
1479,288758.88141153776
1480,532739.6582107116
1481,322550.1277462551
1482,256569.0215265742
1483,186242.85019495842
1484,178416.5567240726
1485,205393.0774689946
1486,199226.8491745297
1487,357506.2188973861
1488,223468.886371613
1489,191135.1478831793
1490,253311.3703259267
1491,199385.68028577132
1492,96197.40184073064
1493,176657.27297130745
1494,285852.4148520743
1495,298267.3583160556
1496,235218.09736740758
1497,175526.407146868
1498,174304.89371535156
1499,164529.59855140268
1500,156203.31905040983
1501,167721.2097209765
1502,147978.19628939623
1503,284818.09280285996
1504,241109.67981611632
1505,235587.79968793044
1506,182333.05991024914
1507,228473.60944555575
1508,209899.52791541826
1509,173750.31030278903
1510,148844.32837014526
1511,145965.71140815213
1512,164717.1025294841
1513,140110.69398770673
1514,179928.253264169
1515,179182.06923877102
1516,160487.57962854434
1517,173144.75608964235
1518,130364.50590454268
1519,206004.94009563167
1520,131591.73380880835
1521,139888.12443693372
1522,177647.5968176354
1523,114491.84871278254
1524,123970.96118096105
1525,133195.59878464934
1526,127303.01000472292
1527,100436.64352921916
1528,135366.55485037764
1529,149584.83502389674
1530,185626.29267273052
1531,102262.17657888272
1532,94736.68521667247
1533,150832.98700185228
1534,142024.04161022973
1535,135791.82200233525
1536,106494.11384822203
1537,66463.37217792195
1538,174649.2182127996
1539,176428.91166720423
1540,84314.1565158492
1541,136716.88023239686
1542,166107.0520506213
1543,176432.11622354595
1544,86614.70519853577
1545,128268.95238468739
1546,141413.09475211593
1547,145947.28055426886
1548,141539.61673313644
1549,115782.37156554006
1550,130282.942716484
1551,108966.5621450776
1552,125761.52568235951
1553,143060.3540177488
1554,112188.67002180543
1555,176663.07992259893
1556,95327.51664881657
1557,106055.21366243681
1558,118928.55960229138
1559,60459.03527450593
1560,124737.7667372639
1561,125844.5768059318
1562,126957.80368912802
1563,112622.97979833842
1564,154923.51288119916
1565,142169.26665864573
1566,250006.88875716022
1567,75824.50430746394
1568,256809.042703639
1569,112511.54887587563
1570,135504.04572944087
1571,111850.89964469562
1572,139518.0661091257
