Id,SalePrice
1461,124194.41377497435
1462,155363.30504726098
1463,176569.61520688012
1464,185026.84504293159
1465,183076.79344390417
1466,177781.1559697495
1467,170714.46477721777
1468,175075.70776186246
1469,182401.16417508715
1470,120450.1536845052
1471,188226.0049021011
1472,91473.7688413337
1473,92223.33651860562
1474,149304.50460685816
1475,125034.21587432505
1476,346730.33318939526
1477,240221.96728220253
1478,301205.1018851492
1479,276853.28659314656
1480,478101.2125063096
1481,335525.6697757273
1482,205911.0309406023
1483,176618.83801195482
1484,168055.60720214256
1485,176656.22877549063
1486,196859.31020641222
1487,318542.21648752806
1488,242116.25838104417
1489,203905.8299755544
1490,222122.7173850215
1491,188425.46371469193
1492,111362.33386188302
1493,167887.2350602418
1494,285710.21461191203
1495,283915.97999375296
1496,239156.5524195033
1497,180778.1807013994
1498,155712.65582642282
1499,155181.83098060964
1500,163813.59741510169
1501,178629.51308613527
1502,152314.64116568933
1503,268186.11642567645
1504,236065.26395409746
1505,234241.78087183434
1506,191437.0964910055
1507,248684.73808082985
1508,188959.8123766713
1509,162327.80885442375
1510,151950.68419124407
1511,147045.71692742137
1512,160565.18252332284
1513,146621.1527673014
1514,149615.06087272434
1515,188419.3911794542
1516,145779.05538752503
1517,159242.03033397393
1518,137271.89649349524
1519,209817.66983140341
1520,136828.46883305698
1521,139147.81688340876
1522,163780.49204230236
1523,113218.8418619717
1524,112678.77187921306
1525,121823.3493693875
1526,126741.70948691631
1527,116907.39097808725
1528,128140.4862650252
1529,145561.50426131487
1530,160629.7846925116
1531,127852.11012139125
1532,94301.45949630186
1533,142336.97233491635
1534,115804.91291457918
1535,150075.4110061405
1536,112628.39931896543
1537,93002.09910828102
1538,146737.6460361806
1539,171289.55931290076
1540,106947.54052692483
1541,135299.93519587404
1542,145460.1012017305
1543,189828.52545461166
1544,84673.97282478577
1545,100719.29793280894
1546,137337.86109328453
1547,143952.29541936264
1548,124035.97956559854
1549,112179.67630659703
1550,141863.71128795636
1551,116006.35990897832
1552,134304.27097007574
1553,128405.77491854927
1554,106339.67586866062
1555,189740.8671550502
1556,103817.40276598021
1557,99095.061800112715
1558,91503.6297799881
1559,88366.03580874593
1560,142524.3752608783
1561,132585.2861994892
1562,131797.9885255447
1563,125378.76497474908
1564,157902.15725568502
1565,151999.5073157367
1566,219585.83606671443
1567,83451.72438578629
1568,227094.75414526227
1569,138530.5352081356
1570,143754.47987402638
1571,122161.45560672753
1572,142676.4560400233
1573,208559.51182578085
1574,129918.76750145681
1575,229837.66322685065
1576,229660.75970030227
1577,196732.16318769014
1578,139510.27472058637
1579,143994.64203860916
1580,189064.19582136473
1581,146407.92077798414
1582,126330.01367482274
1583,323038.43088812777
1584,228247.00324693782
1585,140496.67720410772
1586,66010.73816255914
1587,99943.82351592787
1588,144502.50730004112
1589,104040.38676805185
1590,135034.5113303604
1591,97465.23016038723
1592,132309.46423875075
1593,121410.43545298382
1594,108918.38648811374
1595,121721.58664869609
1596,238478.0780015769
1597,190603.7981267146
1598,183301.06092161857
1599,165471.4300301374
1600,176742.2068347138
1601,66672.36667610453
1602,114230.38891384042
1603,77623.44469746198
1604,275641.6129422302
1605,226558.4542669091
1606,166330.75524298678
1607,179048.39664600408
1608,208668.04538095338
1609,179480.30638575854
1610,164239.5643203327
1611,148360.15090033383
1612,175124.37546752472
1613,170802.22310718894
1614,132299.5036047055
1615,86137.30345832532
1616,81064.6112278123
1617,84455.49841199453
1618,126815.24248752953
1619,134770.63301737246
1620,180591.52689013252
1621,141075.2202258909
1622,144332.29677776646
1623,245654.42089657238
1624,211266.08040002506
1625,116986.31651548526
1626,165473.06650173842
1627,182824.50034871735
1628,264827.5253940057
1629,174286.75965904616
1630,366651.9344369253
1631,205366.93102741882
1632,237717.23708510105
1633,169290.45300086352
1634,184941.03897791696
1635,177910.44085315304
1636,167121.97767774825
1637,194489.22546333502
1638,204442.15842522468
1639,181248.47574263194
1640,240512.29232871067
1641,181278.7568859603
1642,236196.17986769023
1643,227055.73056149864
1644,229203.27817004095
1645,189952.68351545557
1646,160908.1865526305
1647,159106.54755500238
1648,136943.3602513643
1649,145123.4998928932
1650,121314.85397293355
1651,123599.65843423076
1652,92929.9819588269
1653,93000.4011116721
1654,150943.20921088662
1655,144901.49364079966
1656,147379.7767708263
1657,150650.71000316384
1658,151236.30386683205
1659,127910.07067569064
1660,154881.15998100335
1661,464360.7128901438
1662,351986.4532861871
1663,389372.4549063234
1664,472405.6716660813
1665,322071.99422935746
1666,353560.9241830811
1667,362271.75194916996
1668,335383.78557357326
1669,277810.06867388147
1670,341645.85248598363
1671,284002.45971123944
1672,481334.14619057736
1673,282248.3546257623
1674,253138.62250643584
1675,199265.71505356237
1676,198542.79327049438
1677,213634.39329764
1678,485361.09764520504
1679,406638.5840176188
1680,332529.1684338387
1681,259971.70034028732
1682,326413.5359617198
1683,191948.9916514823
1684,173445.75940589653
1685,175861.02296794843
1686,172819.75353976272
1687,168136.53319446076
1688,190057.96990905915
1689,188553.21224378372
1690,186758.18909415934
1691,177412.19171854993
1692,247304.04437349903
1693,169919.8180793204
1694,179687.99615498155
1695,170786.23961344874
1696,263187.6594712933
1697,170396.68429818287
1698,349220.9472628016
1699,341040.25729519647
1700,252923.86822279403
1701,271530.9398452113
1702,253242.47264892812
1703,256197.24180325627
1704,283413.72139730654
1705,255911.46915653237
1706,413199.96373363363
1707,218097.08689033476
1708,212545.8080552238
1709,261273.03439566135
1710,235616.95913008132
1711,259604.38348246532
1712,241490.51461904755
1713,273222.467567872
1714,217723.18704381707
1715,204208.86940850678
1716,177814.60564815634
1717,169920.57757867844
1718,123885.09565597787
1719,203324.99116737026
1720,236344.91710331774
1721,165329.80775803575
1722,122236.15738503785
1723,158361.51790710224
1724,201041.92609353966
1725,227180.48019677703
1726,186309.94320179985
1727,165312.09865118767
1728,176737.8554724737
1729,155907.29365637354
1730,150011.7607472347
1731,121255.26427447442
1732,135285.73429935522
1733,120259.72327085276
1734,129191.70997139323
1735,136510.7603096732
1736,115036.45506690316
1737,331628.029226022
1738,219958.91813485054
1739,273145.07883298
1740,231733.07486882227
1741,204116.82146593905
1742,173962.02870995377
1743,176251.9833374307
1744,310290.55460534047
1745,229937.16316067195
1746,232102.83925268648
1747,211853.98579245928
1748,218957.31699888976
1749,163283.49591068557
1750,152513.66689687286
1751,233619.40342886586
1752,109658.17793577292
1753,144610.54620878486
1754,199929.41831469507
1755,167964.20559151983
1756,122708.03206012459
1757,117324.68651877798
1758,146343.35099430394
1759,152284.1089355776
1760,160594.3904903039
1761,155953.1679232039
1762,158727.15983180798
1763,162356.0405267669
1764,117632.98197631702
1765,156117.30819729768
1766,161647.01788541797
1767,198669.8270498869
1768,142512.46417008978
1769,163878.3840023454
1770,145051.5192395567
1771,128156.46480988989
1772,142364.15033178596
1773,139552.5648901665
1774,139721.75546087377
1775,133334.49487872366
1776,123529.65098898849
1777,107206.90680050493
1778,134516.48539345802
1779,105569.89080965561
1780,161863.15227666823
1781,124632.5832872894
1782,89319.78541927444
1783,141798.38995537272
1784,96266.88824643598
1785,119099.31436228272
1786,132922.91261759328
1787,155663.89615324346
1788,61775.91233465911
1789,99364.33296308896
1790,80754.23668534927
1791,186058.95890099305
1792,151077.73126127355
1793,132253.86901289294
1794,143662.16038624986
1795,136904.43091268354
1796,137966.79451769724
1797,134597.0431623883
1798,121799.25259482612
1799,105027.40872907272
1800,137786.36638746463
1801,130296.50497955935
1802,140257.7357084817
1803,149296.44281984796
1804,142305.80688256555
1805,136402.8755128931
1806,117895.76305585688
1807,133637.74417100148
1808,119184.23823649152
1809,109818.1785309191
1810,135751.49869015408
1811,99151.71189417619
1812,103174.15202370398
1813,117740.46031980646
1814,95538.79159777406
1815,60443.35373365057
1816,98369.96188910153
1817,118583.5417160058
1818,143269.82563364922
1819,132074.64398618328
1820,74042.30476607777
1821,102148.35785135899
1822,142345.8414751416
1823,57973.92116421624
1824,142793.7453945456
1825,148001.90296249354
1826,115417.79810592174
1827,112687.41967960811
1828,135723.02368373552
1829,129308.13840848093
1830,135414.22953248484
1831,145980.55270685203
1832,107208.72951206742
1833,138119.99764682178
1834,125658.49084142048
1835,128833.86006835458
1836,118806.31933705832
1837,94047.12725838197
1838,123476.90997395733
1839,93627.08314477096
1840,162284.91563682753
