Id,SalePrice
1461,127005.46734426271
1462,153880.58272867248
1463,171799.12389830517
1464,183267.40238184523
1465,184428.44547726715
1466,177514.5745733506
1467,169001.03264476891
1468,173692.1141328085
1469,180163.05263666503
1470,118116.91792010627
1471,183683.64920883765
1472,92200.48486868493
1473,92813.88581800074
1474,148645.82693678583
1475,127087.07896199185
1476,362992.47059514857
1477,245267.0549448718
1478,313111.09665519424
1479,299710.44555517007
1480,493798.8305531723
1481,347081.28192462097
1482,206121.13274055131
1483,175989.52361591585
1484,166122.62343611295
1485,173793.9845238331
1486,198694.91836727408
1487,341533.0235283432
1488,246159.16242569167
1489,201237.7353294329
1490,214501.43568160463
1491,188744.60271732527
1492,119430.91331933293
1493,168581.66447084644
1494,278208.23743402783
1495,279265.0706305444
1496,229513.38771710664
1497,179952.88452201983
1498,155043.3592623723
1499,154249.27590841657
1500,162015.1252460401
1501,177072.61488032257
1502,147503.44716038444
1503,267379.0697475205
1504,235654.3366490542
1505,232304.13664228746
1506,191521.0842925748
1507,244496.64445485192
1508,190553.51442690275
1509,163292.7194951335
1510,150080.09848383736
1511,146223.98546376775
1512,153173.91216119402
1513,150609.1072249052
1514,145168.87390776112
1515,189366.9008774486
1516,147380.9085375025
1517,157389.5551250325
1518,139920.5734812677
1519,204033.4382201959
1520,133239.29713544893
1521,139356.18875979862
1522,163466.35857675382
1523,118378.3935657805
1524,113314.49672043596
1525,123237.41560209046
1526,128112.41020328079
1527,114913.59798655607
1528,126615.36769291185
1529,143444.69031974446
1530,161748.42810127212
1531,123947.61176768561
1532,97622.40869267561
1533,142959.8388776848
1534,116511.80272579314
1535,149364.93102277795
1536,112972.24211692082
1537,87868.68159328851
1538,151176.0993419148
1539,163730.67409579703
1540,110509.83836754427
1541,139031.33740606456
1542,142237.84077936327
1543,188901.01418009965
1544,88422.93619213914
1545,100285.92978216571
1546,134386.94415127262
1547,141437.11052598886
1548,127157.22648230943
1549,107529.11553529203
1550,142631.64811454088
1551,114472.55392974697
1552,125294.72365541586
1553,129730.55531585691
1554,102772.75590587789
1555,193673.21882516384
1556,108589.37089288566
1557,103864.14946031828
1558,97534.7912587194
1559,104626.3411023493
1560,144369.32466593751
1561,131013.9503237679
1562,129666.83129307526
1563,115409.7358090062
1564,156795.42897469777
1565,149093.6520368826
1566,213583.38362766473
1567,85770.22467278758
1568,219677.2813679536
1569,129518.41592276822
1570,141008.4047043484
1571,120478.2994638617
1572,140714.29856420052
1573,205215.9040566521
1574,127909.7155023706
1575,226429.47458821212
1576,223271.0213304115
1577,193175.52082341412
1578,143745.66204415736
1579,144937.686570948
1580,189768.5868218206
1581,149224.06934210227
1582,125954.06588542082
1583,312609.49473942
1584,228557.2102482649
1585,140236.40067417582
1586,70902.08699062436
1587,97311.09139036924
1588,143481.32669630626
1589,104661.78545434918
1590,135172.69501179285
1591,100588.88393530152
1592,135232.8975050859
1593,122841.54698063116
1594,116556.78268399651
1595,122943.18500304433
1596,234103.8053519823
1597,196151.60652954495
1598,184284.66752140594
1599,164156.60041828026
1600,175806.57176586334
1601,55339.47683050543
1602,108936.7872550168
1603,88329.94990057178
1604,269798.05596781994
1605,223531.4159236093
1606,167544.1414086572
1607,189455.58474268328
1608,208679.256900284
1609,180994.14741438333
1610,163564.8160548987
1611,152912.34330209767
1612,175228.80369444744
1613,172949.0336575119
1614,129948.63201944494
1615,85557.48534826392
1616,79144.83195318641
1617,84381.79435798807
1618,124892.9258272124
1619,134311.88333195724
1620,180100.37050586424
1621,138985.78405235146
1622,143327.249140677
1623,233206.77898845632
1624,202011.52705217229
1625,114263.63519197746
1626,166400.7692510297
1627,179702.66432700053
1628,268069.90944571234
1629,170364.2741633178
1630,357176.4575584675
1631,212700.70959420942
1632,246863.09471229717
1633,167270.45136621725
1634,182347.13365251923
1635,174561.60585086167
1636,167814.31578883162
1637,191198.05693863664
